,industry,index_x
83143,Medical Facilities & Services,509623.0
83147,Medical Facilities & Services,103506.0
83148,Medical Facilities & Services,103507.0
83149,Internet Software & Services,103519.0
83151,Mobile Software & Services,103523.0
83152,Internet Software & Services,103524.0
83153,Medical Product Distribution,61443.0
83156,Medical Devices & Equipment,103536.0
83158,Internet Software & Services,103542.0
83162,Medical Devices & Equipment,220124.0
83163,Biotechnology,231519.0
83165,Medical Devices & Equipment,234357.0
83167,Medical Facilities & Services,103573.0
83176,Health & Wellness (non-internet/mobile)…,103584.0
83177,Medical Devices & Equipment,103585.0
83182,Drug Development,103012.0
83183,Drug Manufacturing,103595.0
83184,Healthcare Plans,103596.0
83186,Biotechnology,103603.0
83189,Medical Facilities & Services,232921.0
83190,Mobile Software & Services,177125.0
83194,Healthcare Plans,285864.0
83206,Biotechnology,103625.0
83207,Mobile Software & Services,103626.0
83211,Healthcare Software,103711.0
83212,Drug Development,103840.0
83216,Medical Facilities & Services,384564.0
83217,Medical Devices & Equipment,466179.0
83219,Mobile Software & Services,294082.0
83220,Medical Facilities & Services,103647.0
83221,Pharmaceuticals / Drugs,103654.0
83222,Medical Devices & Equipment,103660.0
83224,Medical Devices & Equipment,27448.0
83231,Disease Diagnosis,103708.0
83233,Medical Devices & Equipment,103727.0
83234,Stealth Mode,103728.0
83235,Mobile Software & Services,185940.0
83236,Healthcare Software,422568.0
83239,Healthcare Plans,103752.0
83240,Biotechnology,103758.0
83244,Medical Facilities & Services,103761.0
83245,Medical Devices & Equipment,103762.0
83249,Drug Manufacturing,103765.0
83250,Drug Delivery,56264.0
83251,Medical Facilities & Services,103796.0
83253,Biotechnology,103295.0
83258,Medical Devices & Equipment,103809.0
83261,Mobile Software & Services,239304.0
83263,Internet Software & Services,436396.0
83264,Medical Facilities & Services,536444.0
83265,Internet Software & Services,103812.0
83267,Stealth Mode,103838.0
83268,Mobile Software & Services,103839.0
83269,Drug Delivery,103842.0
83275,Internet Software & Services,103847.0
83282,Internet Software & Services,160933.0
83283,Medical Devices & Equipment,306805.0
83284,Internet Software & Services,114530.0
83286,Drug Development,102029.0
83287,Medical Devices & Equipment,114542.0
83293,Drug Development,114547.0
83294,Medical Facilities & Services,114552.0
83295,Biotechnology,114555.0
83320,Pharmaceuticals / Drugs,187063.0
83321,Biotechnology,377085.0
83323,Medical Facilities & Services,114568.0
83325,Medical Facilities & Services,114586.0
83326,Internet Software & Services,114587.0
83329,Medical Devices & Equipment,114600.0
83330,Internet Software & Services,114611.0
83333,Biotechnology,251614.0
83334,Medical Facilities & Services,311567.0
83343,Mobile Software & Services,114630.0
83349,Medical Facilities & Services,114651.0
83351,Biotechnology,114657.0
83352,Stealth Mode,114658.0
83357,Biotechnology,114685.0
83358,Biotechnology,360199.0
83360,Medical Devices & Equipment,504580.0
83365,Healthcare Software,529930.0
83366,Medical Equipment & Supplies,532480.0
83367,Medical Facilities & Services,531336.0
83369,Healthcare Software,597197.0
83370,Medical Devices & Equipment,114690.0
83375,Biotechnology,114693.0
83376,Medical Facilities & Services,114714.0
83377,Pharmaceuticals / Drugs,114721.0
83378,Medical Facilities & Services,114723.0
83379,Medical Facilities & Services,114725.0
83381,Healthcare Plans,114728.0
83382,Medical Devices & Equipment,114729.0
83384,Healthcare Software,31946.0
83385,Medical Devices & Equipment,114742.0
83386,Medical Devices & Equipment,114743.0
83390,Medical Devices & Equipment,114749.0
83399,Drug Manufacturing,114755.0
83400,Medical Facilities & Services,114764.0
83427,Healthcare Plans,238458.0
83428,Medical Devices & Equipment,247157.0
83430,Health & Wellness (non-internet/mobile)…,253929.0
83431,Biotechnology,242220.0
83433,Mobile Software & Services,149180.0
83435,Stealth Mode,369038.0
83436,Mobile Software & Services,411418.0
83439,Biotechnology,316863.0
83444,Biotechnology,270035.0
83445,Medical Facilities & Services,114788.0
83446,Pharmaceuticals / Drugs,114807.0
83447,Drug Manufacturing,114818.0
83449,Medical Facilities & Services,114819.0
83457,Stealth Mode,114827.0
83466,Biotechnology,114837.0
83467,Drug Delivery,114839.0
83471,Stealth Mode,188301.0
83473,Medical Facilities & Services,223412.0
83474,Medical Facilities & Services,317665.0
83475,Pharmaceuticals / Drugs,520922.0
83476,Healthcare Software,114875.0
83477,Medical Equipment & Supplies,114888.0
83478,Dental Products & Services,114889.0
83480,Drug Manufacturing,26790.0
83482,Biotechnology,114901.0
83483,Medical Devices & Equipment,114903.0
83502,Mobile Software & Services,114910.0
83522,Medical Devices & Equipment,338163.0
83523,Internet Software & Services,421848.0
83524,Internet Software & Services,100704.0
83531,Medical Devices & Equipment,114929.0
83532,Healthcare Software,114931.0
83533,Biotechnology,114952.0
83534,Biotechnology,114957.0
83536,Medical Devices & Equipment,114958.0
83540,Healthcare Software,103203.0
83543,Dental Products & Services,114962.0
83554,Medical Facilities & Services,248654.0
83555,Medical Devices & Equipment,289227.0
83556,Medical Facilities & Services,495393.0
83557,Medical Devices & Equipment,274961.0
83559,Biotechnology,114984.0
83566,Mobile Software & Services,99764.0
83585,Biotechnology,21804.0
83587,Pharmaceuticals / Drugs,537930.0
83589,Internet Software & Services,241519.0
83590,Medical Product Distribution,115008.0
83606,Medical Devices & Equipment,115057.0
83626,Biotechnology,115070.0
83629,Dental Products & Services,115081.0
83631,Medical Devices & Equipment,165404.0
83639,Medical Facilities & Services,115108.0
83640,Internet Software & Services,115110.0
83641,Drug Manufacturing,115111.0
83648,Medical Facilities & Services,115116.0
83657,Disease Diagnosis,115120.0
83658,Internet Software & Services,67829.0
83659,Healthcare Software,115132.0
83660,Medical Devices & Equipment,115133.0
83665,Biotechnology,241793.0
83669,Medical Facilities & Services,115156.0
83673,Medical Devices & Equipment,115167.0
83679,Dental Products & Services,115175.0
83689,Internet Software & Services,115188.0
83690,Dental Products & Services,115191.0
83693,Stealth Mode,115196.0
83694,Medical Devices & Equipment,115198.0
83696,Biotechnology,115201.0
83704,Biotechnology,115207.0
83705,Medical Facilities & Services,115623.0
83718,Mobile Software & Services,115248.0
83719,Medical Facilities & Services,115251.0
83723,Medical Devices & Equipment,273984.0
83724,Internet Software & Services,181031.0
83728,Medical Facilities & Services,311600.0
83729,Biotechnology,259342.0
83730,Medical Devices & Equipment,115292.0
83731,Drug Manufacturing,115293.0
83732,Medical Information,115304.0
83736,Internet Software & Services,115314.0
83737,Healthcare Software,115316.0
83739,Mobile Software & Services,110671.0
83745,Medical Devices & Equipment,115357.0
83749,Internet Software & Services,115360.0
83755,Medical Devices & Equipment,102164.0
83756,Medical Facilities & Services,115372.0
83757,Healthcare Software,114795.0
83759,Drug Delivery,94612.0
83760,Biotechnology,115387.0
83761,Internet Software & Services,115388.0
83765,Biotechnology,115392.0
83766,Biotechnology,115400.0
83772,Medical Facilities & Services,115403.0
83774,Biotechnology,115411.0
83776,Medical Devices & Equipment,115412.0
83777,Pharmaceuticals / Drugs,115415.0
83783,Internet Software & Services,115420.0
83785,Healthcare Software,115426.0
83786,Medical Facilities & Services,250284.0
83788,Biotechnology,256778.0
83789,Healthcare Software,504069.0
83791,Healthcare Software,527595.0
83792,Drug Discovery,115416.0
83793,Dental Products & Services,115432.0
83804,Medical Devices & Equipment,115470.0
83805,Medical Devices & Equipment,115473.0
83818,Drug Development,115493.0
83831,Internet Software & Services,115494.0
83836,Internet Software & Services,115497.0
83841,Internet Software & Services,115499.0
83843,Biotechnology,115501.0
83846,Medical Facilities & Services,240028.0
83847,Mobile Software & Services,215089.0
83850,Medical Facilities & Services,267675.0
83852,Medical Devices & Equipment,295253.0
83862,Drug Development,115347.0
83873,Medical Equipment & Supplies,115547.0
83876,Health & Wellness (non-internet/mobile)…,115549.0
83884,Drug Development,115554.0
83886,Mobile Software & Services,115557.0
83890,Medical Facilities & Services,115600.0
83891,Medical Devices & Equipment,115618.0
83893,Mobile Software & Services,240564.0
83894,Health & Wellness (non-internet/mobile)…,291041.0
83898,Medical Devices & Equipment,526709.0
83913,Biotechnology,115577.0
83927,Mobile Software & Services,188760.0
83929,Biotechnology,189123.0
83930,Mobile Software & Services,235455.0
83934,Medical Facilities & Services,103149.0
83937,Medical Facilities & Services,115589.0
83954,Biotechnology,115787.0
83956,Medical Devices & Equipment,395158.0
83958,Healthcare Software,520366.0
83961,Medical Devices & Equipment,103581.0
83974,Biotechnology,115669.0
83989,Mobile Software & Services,183378.0
83992,Medical Devices & Equipment,516014.0
83997,Medical Facilities & Services,115685.0
84002,Medical Facilities & Services,115686.0
84004,Medical Facilities & Services,115707.0
84006,Mobile Software & Services,115724.0
84013,Biotechnology,115734.0
84034,Internet Software & Services,115761.0
84040,Medical Devices & Equipment,296821.0
84044,Mobile Software & Services,115791.0
84046,Medical Devices & Equipment,115806.0
84054,Biotechnology,115818.0
84069,Healthcare Plans,251550.0
84070,Drug Manufacturing,257303.0
84071,Healthcare Software,425797.0
84072,Healthcare Software,244511.0
84075,Medical Devices & Equipment,56385.0
84078,Healthcare Software,115857.0
84080,Drug Development,229978.0
84083,Medical Devices & Equipment,57437.0
84084,Medical Facilities & Services,115890.0
84089,Internet Software & Services,115891.0
84090,Medical Facilities & Services,158842.0
84091,Internet Software & Services,21993.0
84092,Biotechnology,183375.0
84099,Mobile Software & Services,17845.0
84115,Healthcare Software,183391.0
84120,Mobile Software & Services,183395.0
84124,Medical Facilities & Services,517175.0
84126,Healthcare Software,102480.0
84134,Biotechnology,183397.0
84135,Internet Software & Services,183398.0
84142,Drug Manufacturing,183416.0
84158,Biotechnology,183431.0
84159,Healthcare Plans,183432.0
84160,Medical Devices & Equipment,183433.0
84165,Medical Facilities & Services,183438.0
84167,Medical Facilities & Services,259747.0
84169,Medical Facilities & Services,515006.0
84173,Medical Equipment & Supplies,183459.0
84189,Medical Devices & Equipment,249653.0
84190,Medical Facilities & Services,311290.0
84193,Healthcare Software,539908.0
84194,Mobile Software & Services,88650.0
84200,Medical Facilities & Services,183497.0
84201,Dental Products & Services,183502.0
84202,Medical Facilities & Services,183506.0
84203,Medical Facilities & Services,183522.0
84204,Pharmaceuticals / Drugs,15602.0
84206,Medical Devices & Equipment,183527.0
84214,Dental Products & Services,223343.0
84215,Medical Facilities & Services,230514.0
84225,Internet Software & Services,392976.0
84226,Internet Software & Services,430351.0
84228,Medical Devices & Equipment,550907.0
84229,Medical Facilities & Services,560212.0
84230,Medical Facilities & Services,560213.0
84234,Medical Devices & Equipment,183570.0
84237,Biotechnology,183582.0
84240,Medical Facilities & Services,183583.0
84242,Biotechnology,183589.0
84252,Medical Facilities & Services,258460.0
84254,Biotechnology,271812.0
84256,Healthcare Software,115783.0
84257,Drug Manufacturing,183602.0
84258,Healthcare Software,183603.0
84262,Stealth Mode,183627.0
84263,Dental Products & Services,183629.0
84264,Drug Discovery,183636.0
84270,,183648.0
84271,Medical Devices & Equipment,183652.0
84273,Medical Facilities & Services,183850.0
84274,Biotechnology,224787.0
84275,Medical Devices & Equipment,286568.0
84276,Biotechnology,338869.0
84278,Internet Software & Services,290937.0
84280,Mobile Software & Services,103795.0
84288,Medical Facilities & Services,183663.0
84289,Medical Facilities & Services,183666.0
84291,Medical Devices & Equipment,86947.0
84295,Internet Software & Services,183685.0
84318,Medical Facilities & Services,183703.0
84322,Medical Devices & Equipment,57991.0
84323,Drug Development,185238.0
84324,Pharmaceuticals / Drugs,351563.0
84325,,537303.0
84334,Internet Software & Services,183719.0
84335,Medical Devices & Equipment,183727.0
84336,Medical Devices & Equipment,183731.0
84339,Health & Wellness (non-internet/mobile)…,183734.0
84340,Biotechnology,183742.0
84346,Mobile Software & Services,183744.0
84350,Biotechnology,183753.0
84356,Biotechnology,251253.0
84357,Drug Development,368817.0
84358,Health & Wellness (non-internet/mobile)…,226544.0
84359,Medical Facilities & Services,114638.0
84364,Internet Software & Services,183766.0
84365,Medical Facilities & Services,183776.0
84367,Medical Devices & Equipment,183780.0
84368,Internet Software & Services,183785.0
84372,Mobile Software & Services,183786.0
84379,Mobile Software & Services,186643.0
84381,Internet Software & Services,232450.0
84382,Healthcare Software,8481.0
84388,Drug Manufacturing,183803.0
84389,Mobile Software & Services,183805.0
84391,Medical Facilities & Services,183811.0
84394,Pharmaceutical Distribution & Wholesale…,183816.0
84399,Medical Equipment & Supplies,183820.0
84400,Medical Facilities & Services,183821.0
84404,Healthcare Software,183835.0
84408,Medical Facilities & Services,567826.0
84414,Medical Facilities & Services,255715.0
84423,Medical Facilities & Services,183845.0
84424,Medical Facilities & Services,183846.0
84427,Medical Devices & Equipment,183853.0
84428,Mobile Software & Services,131199.0
84433,Biotechnology,183856.0
84441,Alternative Medicine,183863.0
84445,Drug Development,183871.0
84446,Biotechnology,183876.0
84448,Medical Facilities & Services,183880.0
84452,Disease Diagnosis,372310.0
84453,Medical Facilities & Services,501321.0
84458,Pharmaceuticals / Drugs,183896.0
84459,Pharmaceuticals / Drugs,183903.0
84460,Health & Wellness (non-internet/mobile)…,183916.0
84468,Biotechnology,183926.0
84479,Medical Facilities & Services,183942.0
84480,Internet Software & Services,139174.0
84482,Internet Software & Services,183101.0
84484,Mobile Software & Services,326445.0
84485,Healthcare Software,506115.0
84491,Drug Manufacturing,96698.0
84492,Medical Devices & Equipment,114702.0
84493,Medical Facilities & Services,183972.0
84494,Medical Facilities & Services,183995.0
84495,Medical Facilities & Services,183996.0
84508,Biotechnology,184015.0
84510,Internet Software & Services,184016.0
