,industry,index_x,target_founded,target_status,alive
46866,Medical Devices & Equipment,13116.0,2005.0,IPO / Went public,0
46879,Medical Devices & Equipment,18675.0,2005.0,Alive / Active,1
46907,Medical Devices & Equipment,1525.0,2006.0,Alive / Active,1
46909,Disease Diagnosis,14788.0,2004.0,Alive / Active,1
46915,Biotechnology,17891.0,2002.0,Alive / Active,1
46919,Medical Devices & Equipment,14916.0,2000.0,Alive / Active,1
46923,Pharmaceuticals / Drugs,45632.0,2007.0,Alive / Active,1
46936,Internet Software & Services,7083.0,2007.0,Dead / Inactive,0
46942,Pharmaceuticals / Drugs,11034.0,2004.0,Dead / Inactive,0
46956,Pharmaceuticals / Drugs,18562.0,2004.0,Acquired,0
46962,Drug Development,14201.0,2001.0,IPO / Went public,0
46965,Pharmaceuticals / Drugs,18534.0,2001.0,Alive / Active,1
46983,Medical Facilities & Services,39173.0,2000.0,Alive / Active,1
46991,Medical Facilities & Services,79012.0,2007.0,IPO / Went public,0
47002,Medical Devices & Equipment,20818.0,2003.0,Alive / Active,1
47030,Biotechnology,11203.0,2000.0,Alive / Active,1
47051,Medical Devices & Equipment,11118.0,2006.0,Alive / Active,1
47064,Drug Development,10219.0,2007.0,Acquired,0
47084,Pharmaceuticals / Drugs,38904.0,2005.0,Alive / Active,1
47094,Medical Devices & Equipment,14978.0,2006.0,Dead / Inactive,0
47104,Drug Development,27175.0,2006.0,Dead / Inactive,0
47112,Healthcare Software,11224.0,2006.0,Alive / Active,1
47127,Biotechnology,5443.0,2005.0,Alive / Active,1
47132,Drug Development,20414.0,2002.0,Alive / Active,1
47166,Medical Devices & Equipment,10942.0,2007.0,Acquired,0
47221,Medical Devices & Equipment,42725.0,2004.0,Alive / Active,1
47225,Medical Devices & Equipment,4915.0,2006.0,Alive / Active,1
47239,Biotechnology,16581.0,2006.0,Acquired,0
47253,Biotechnology,493563.0,2006.0,Acquired,0
47296,Biotechnology,2493.0,2004.0,Acquired,0
47305,Medical Devices & Equipment,580146.0,2007.0,Alive / Active,1
47327,Biotechnology,52662.0,2003.0,Alive / Active,1
47332,Drug Development,6035.0,2003.0,Alive / Active,1
47339,Medical Devices & Equipment,24465.0,2006.0,Acquired,0
47344,Medical Devices & Equipment,47210.0,2006.0,Alive / Active,1
47349,Medical Devices & Equipment,45001.0,2005.0,Alive / Active,1
47383,Medical Devices & Equipment,47248.0,2005.0,IPO / Went public,0
47386,Pharmaceuticals / Drugs,24518.0,2005.0,Alive / Active,1
47402,Drug Discovery,15961.0,2007.0,Alive / Active,1
47406,Medical Devices & Equipment,1128.0,2007.0,Alive / Active,1
47447,Dental Products & Services,79059.0,2006.0,Alive / Active,1
47457,Internet Software & Services,32424.0,2002.0,Alive / Active,1
47514,Medical Facilities & Services,8851.0,2004.0,Alive / Active,1
47521,Internet Software & Services,83111.0,2004.0,Acquired,0
47533,Biotechnology,17863.0,2004.0,Acquired,0
47535,Pharmaceuticals / Drugs,8744.0,2002.0,Dead / Inactive,0
47536,Medical Facilities & Services,13334.0,2007.0,Acquired,0
47555,Medical Devices & Equipment,28773.0,2007.0,Acquired,0
47562,Medical Devices & Equipment,18501.0,2004.0,Alive / Active,1
47588,Drug Development,17858.0,2006.0,Alive / Active,1
47630,Pharmaceuticals / Drugs,2487.0,2006.0,Acquired,0
47631,Medical Devices & Equipment,18143.0,2006.0,Alive / Active,1
47662,Disease Diagnosis,543492.0,2001.0,Alive / Active,1
47669,Pharmaceuticals / Drugs,528929.0,2002.0,Acquired,0
47678,Drug Discovery,38118.0,2006.0,Alive / Active,1
47695,Medical Devices & Equipment,21159.0,2001.0,Alive / Active,1
47718,Medical Equipment & Supplies,516786.0,2005.0,Alive / Active,1
47723,Medical Devices & Equipment,5941.0,2002.0,Alive / Active,1
47752,Drug Development,20553.0,2004.0,Alive / Active,1
47757,Biotechnology,17986.0,2005.0,Alive / Active,1
47769,Medical Devices & Equipment,27099.0,2000.0,IPO / Went public,0
47779,Biotechnology,18470.0,2003.0,Alive / Active,1
47789,Medical Devices & Equipment,18180.0,2003.0,IPO / Went public,0
47806,Biotechnology,17856.0,2006.0,Alive / Active,1
47823,Drug Development,9577.0,2006.0,Acquired,0
47837,Pharmaceuticals / Drugs,26218.0,2004.0,Alive / Active,1
47847,Biotechnology,17853.0,2001.0,Alive / Active,1
47850,Biotechnology,17168.0,2004.0,Alive / Active,1
47852,Internet Software & Services,11721.0,2006.0,Alive / Active,1
47854,Drug Development,39871.0,2003.0,Dead / Inactive,0
47874,Pharmaceuticals / Drugs,19249.0,2004.0,Alive / Active,1
47876,Biotechnology,50354.0,2006.0,Alive / Active,1
47879,Biotechnology,17981.0,2004.0,IPO / Went public,0
47889,Medical Devices & Equipment,4422.0,2006.0,Alive / Active,1
47892,Medical Equipment & Supplies,524495.0,2003.0,Acquired,0
47895,Medical Devices & Equipment,19288.0,2001.0,Acquired,0
47915,Pharmaceuticals / Drugs,5647.0,2003.0,Acquired,0
47927,Drug Development,39969.0,2004.0,IPO / Went public,0
47932,Medical Devices & Equipment,535690.0,2007.0,Acquired,0
47946,Medical Devices & Equipment,17642.0,2005.0,Alive / Active,1
47956,Elective & Aesthetic Medicine,4617.0,2002.0,IPO / Went public,0
47959,Pharmaceuticals / Drugs,85.0,2006.0,Acquired,0
47971,Medical Devices & Equipment,28456.0,2008.0,Alive / Active,1
47992,Drug Development,39745.0,2001.0,IPO / Went public,0
47996,Medical Devices & Equipment,5964.0,2004.0,Alive / Active,1
48015,Medical Devices & Equipment,59303.0,2005.0,Alive / Active,1
48052,Drug Delivery,51295.0,2003.0,Acquired,0
48055,Medical Devices & Equipment,532274.0,2006.0,Alive / Active,1
48066,Drug Development,16820.0,2004.0,Alive / Active,1
48070,Drug Development,17852.0,2007.0,Acquired,0
48083,Pharmaceuticals / Drugs,10947.0,2006.0,Acquired,0
48086,Medical Equipment & Supplies,91503.0,2000.0,IPO / Went public,0
48107,Healthcare Software,23459.0,2004.0,Alive / Active,1
48128,Internet Software & Services,14127.0,2007.0,Alive / Active,1
48164,Drug Delivery,14953.0,2002.0,Alive / Active,1
48194,Internet Software & Services,19470.0,2001.0,Acquired,0
48205,Pharmaceuticals / Drugs,1520.0,2007.0,Dead / Inactive,0
48284,Internet Software & Services,18814.0,2006.0,Acquired,0
48290,Medical Devices & Equipment,13266.0,2003.0,Dead / Inactive,0
48309,Medical Devices & Equipment,18778.0,2006.0,Dead / Inactive,0
48311,Medical Devices & Equipment,20886.0,2003.0,Dead / Inactive,0
48326,Drug Development,494885.0,2007.0,Alive / Active,1
48340,Healthcare Software,550210.0,2007.0,Alive / Active,1
48359,Biotechnology,502159.0,2005.0,Alive / Active,1
48364,Disease Diagnosis,103165.0,2004.0,Alive / Active,1
48371,Internet Software & Services,28058.0,2008.0,Alive / Active,1
48387,Biotechnology,17951.0,2006.0,Alive / Active,1
48399,Drug Development,505689.0,2001.0,Dead / Inactive,0
48401,Medical Equipment & Supplies,34636.0,2002.0,Acquired,0
48408,Biotechnology,8759.0,2005.0,Alive / Active,1
48431,Drug Delivery,6004.0,2001.0,Acquired,0
48476,Medical Devices & Equipment,17488.0,2000.0,Alive / Active,1
48519,Medical Devices & Equipment,20816.0,2004.0,Alive / Active,1
48529,Healthcare Software,14044.0,2004.0,Alive / Active,1
48533,Biotechnology,21157.0,2004.0,Alive / Active,1
48536,Biotechnology,13223.0,2004.0,Alive / Active,1
48557,Drug Development,14362.0,2007.0,Merged,0
48569,Medical Devices & Equipment,41661.0,2005.0,Acquired,0
48570,Medical Information,14180.0,2006.0,Acquired,0
48579,Medical Devices & Equipment,18547.0,2006.0,IPO / Went public,0
48583,Medical Devices & Equipment,21401.0,2007.0,Dead / Inactive,0
48585,Disease Diagnosis,19817.0,2004.0,Acquired,0
48588,Medical Equipment & Supplies,4798.0,2007.0,Alive / Active,1
48592,Biotechnology,17938.0,2005.0,Alive / Active,1
48615,Drug Discovery,65.0,2007.0,Alive / Active,1
48632,Medical Devices & Equipment,252895.0,2004.0,Alive / Active,1
48636,Medical Facilities & Services,39917.0,2007.0,Alive / Active,1
48681,Pharmaceuticals / Drugs,13118.0,2001.0,Alive / Active,1
48688,Pharmaceuticals / Drugs,19607.0,2003.0,Alive / Active,1
48726,Biotechnology,18011.0,2002.0,Alive / Active,1
48740,Medical Equipment & Supplies,534890.0,2007.0,Alive / Active,1
48763,Drug Delivery,1936.0,2006.0,IPO / Went public,0
48771,Drug Delivery,17939.0,2007.0,Alive / Active,1
48794,Medical Devices & Equipment,20804.0,2007.0,Alive / Active,1
48812,Pharmaceuticals / Drugs,17962.0,2003.0,Dead / Inactive,0
48816,Medical Devices & Equipment,42924.0,2007.0,Alive / Active,1
48829,Biotechnology,14349.0,2006.0,Alive / Active,1
48846,Drug Discovery,11234.0,2006.0,Alive / Active,1
48869,Drug Development,40702.0,2006.0,Acquired,0
48871,Medical Devices & Equipment,50963.0,2003.0,Alive / Active,1
48884,Pharmaceuticals / Drugs,1624.0,2006.0,Alive / Active,1
48891,Medical Devices & Equipment,17417.0,2006.0,IPO / Went public,0
48946,Biotechnology,746.0,2002.0,Dead / Inactive,0
48961,Drug Delivery,14148.0,2004.0,Merged,0
48983,Pharmaceuticals / Drugs,15162.0,2006.0,Alive / Active,1
48985,Drug Development,17906.0,2002.0,Acquired,0
49016,Biotechnology,5807.0,2003.0,Acquired,0
49029,Medical Devices & Equipment,57365.0,2001.0,Acquired,0
49044,Drug Development,10358.0,2007.0,IPO / Went public,0
49089,Pharmaceuticals / Drugs,12960.0,2006.0,Acquired,0
49092,Biotechnology,17930.0,2000.0,Alive / Active,1
49094,Medical Equipment & Supplies,493461.0,2007.0,Alive / Active,1
49129,Pharmaceuticals / Drugs,7130.0,2007.0,IPO / Went public,0
49152,Disease Diagnosis,13462.0,2004.0,IPO / Went public,0
49163,Medical Devices & Equipment,46294.0,2007.0,Alive / Active,1
49172,Medical Devices & Equipment,39177.0,2003.0,Acquired,0
49222,Medical Devices & Equipment,14147.0,2005.0,Alive / Active,1
49224,Medical Devices & Equipment,15294.0,2006.0,Alive / Active,1
49232,Medical Devices & Equipment,18220.0,2006.0,Alive / Active,1
49244,Biotechnology,12778.0,2005.0,Acquired,0
49258,Medical Devices & Equipment,44036.0,2007.0,Alive / Active,1
49260,Biotechnology,18577.0,2007.0,IPO / Went public,0
49292,Biotechnology,14588.0,2006.0,Acquired,0
49297,Internet Software & Services,9326.0,2006.0,Acquired,0
49313,Medical Devices & Equipment,20675.0,2003.0,Acquired,0
49330,Drug Discovery,18045.0,2002.0,Alive / Active,1
49357,Medical Devices & Equipment,28451.0,2006.0,IPO / Went public,0
49396,Biotechnology,17984.0,2004.0,Alive / Active,1
49413,Healthcare Software,22486.0,2008.0,Dead / Inactive,0
49421,Medical Devices & Equipment,10866.0,2003.0,Alive / Active,1
49425,Pharmaceuticals / Drugs,2315.0,2003.0,Acquired,0
49449,Drug Delivery,84602.0,2006.0,Alive / Active,1
49495,Drug Development,53083.0,2006.0,Alive / Active,1
49496,Medical Devices & Equipment,83031.0,2005.0,IPO / Went public,0
49502,Medical Devices & Equipment,18591.0,2005.0,Alive / Active,1
49511,Healthcare Plans,247147.0,2005.0,Alive / Active,1
49514,Healthcare Software,114921.0,2000.0,Alive / Active,1
49563,Internet Software & Services,97190.0,2007.0,Dead / Inactive,0
49565,Biotechnology,231313.0,2008.0,Alive / Active,1
49590,Pharmaceuticals / Drugs,704.0,2007.0,Alive / Active,1
49598,Medical Devices & Equipment,22776.0,2007.0,Alive / Active,1
49622,Pharmaceuticals / Drugs,16613.0,2003.0,Acquired,0
49628,Medical Devices & Equipment,9761.0,2006.0,Acquired,0
49632,Medical Devices & Equipment,19284.0,2006.0,Acquired,0
49640,Medical Devices & Equipment,18871.0,2000.0,Alive / Active,1
49657,Pharmaceuticals / Drugs,11206.0,2006.0,Alive / Active,1
49662,Pharmaceuticals / Drugs,15946.0,2006.0,Acquired,0
49681,Medical Devices & Equipment,47319.0,2006.0,Alive / Active,1
49695,Elective & Aesthetic Medicine,15983.0,2005.0,Alive / Active,1
49719,Medical Devices & Equipment,15711.0,2004.0,IPO / Went public,0
49728,Medical Devices & Equipment,5785.0,2004.0,Acquired,0
49736,Biotechnology,557.0,2003.0,Acquired,0
49747,Biotechnology,43694.0,2007.0,Alive / Active,1
49748,Biotechnology,18096.0,2000.0,Alive / Active,1
49760,Biotechnology,47199.0,2008.0,Alive / Active,1
49766,Internet Software & Services,52021.0,2008.0,Alive / Active,1
49784,Pharmaceuticals / Drugs,17931.0,2003.0,Alive / Active,1
49800,Healthcare Software,16905.0,2003.0,Merged,0
49806,Medical Devices & Equipment,13649.0,2000.0,Alive / Active,1
49820,Medical Devices & Equipment,18761.0,2005.0,Alive / Active,1
49827,Drug Development,17957.0,2004.0,Alive / Active,1
49844,Medical Devices & Equipment,494687.0,2004.0,Alive / Active,1
49873,Drug Discovery,11102.0,2007.0,Merged,0
49889,Medical Devices & Equipment,16674.0,2004.0,Acquired,0
49898,Pharmaceuticals / Drugs,15786.0,2006.0,Alive / Active,1
49907,Drug Development,16002.0,2006.0,Acquired,0
49921,Pharmaceuticals / Drugs,1319.0,2007.0,IPO / Went public,0
49935,Pharmaceuticals / Drugs,19056.0,2003.0,Acquired,0
49946,Biotechnology,85623.0,2008.0,Acquired,0
49948,Drug Development,24800.0,2007.0,Alive / Active,1
49950,Mobile Software & Services,3862.0,2005.0,Acquired,0
49991,Medical Facilities & Services,37061.0,2007.0,Alive / Active,1
50001,Drug Discovery,23586.0,2008.0,IPO / Went public,0
50010,Pharmaceuticals / Drugs,6227.0,2004.0,Alive / Active,1
50031,Medical Devices & Equipment,18839.0,2007.0,Acquired,0
50035,Drug Development,17896.0,2003.0,IPO / Went public,0
50051,Medical Devices & Equipment,18498.0,2006.0,Acquired,0
50055,Medical Devices & Equipment,18512.0,2007.0,Acquired,0
50090,Pharmaceuticals / Drugs,14095.0,2004.0,Acquired,0
50094,Medical Devices & Equipment,16605.0,2002.0,Acquired,0
50109,Biotechnology,17987.0,2007.0,Alive / Active,1
50129,Biotechnology,42091.0,2006.0,Acquired,0
50136,Medical Devices & Equipment,479127.0,2006.0,Alive / Active,1
50141,Internet Software & Services,921.0,2006.0,Alive / Active,1
50144,Internet Software & Services,1456.0,2000.0,Acquired,0
50157,Pharmaceuticals / Drugs,18056.0,2001.0,Alive / Active,1
50172,Biotechnology,18296.0,2002.0,Acquired,0
50182,Medical Devices & Equipment,542025.0,2008.0,Alive / Active,1
50206,Medical Facilities & Services,21045.0,2006.0,Alive / Active,1
50219,Medical Devices & Equipment,54621.0,2007.0,Acquired,0
50229,Biotechnology,73911.0,2006.0,Alive / Active,1
50262,Medical Devices & Equipment,20847.0,2005.0,IPO / Went public,0
50282,Biotechnology,45378.0,2002.0,Dead / Inactive,0
50287,Disease Diagnosis,13278.0,2005.0,Alive / Active,1
50294,Medical Devices & Equipment,14455.0,2002.0,Acquired,0
50302,Biotechnology,45406.0,2008.0,Alive / Active,1
50329,Biotechnology,39944.0,2006.0,IPO / Went public,0
50339,Medical Facilities & Services,36956.0,2001.0,Merged,0
50342,Biotechnology,44688.0,2007.0,Alive / Active,1
50383,Biotechnology,24399.0,2008.0,IPO / Went public,0
50396,Pharmaceuticals / Drugs,27324.0,2004.0,Alive / Active,1
50403,Internet Software & Services,11649.0,2007.0,Acquired,0
50459,Disease Diagnosis,13796.0,2000.0,Acquired,0
50468,Drug Discovery,15175.0,2007.0,IPO / Went public,0
50495,Medical Devices & Equipment,23661.0,2005.0,IPO / Went public,0
50506,Drug Development,6429.0,2001.0,IPO / Went public,0
50523,Medical Devices & Equipment,21057.0,2003.0,Alive / Active,1
50538,Medical Facilities & Services,546236.0,2006.0,IPO / Went public,0
50550,Medical Devices & Equipment,21055.0,2003.0,Alive / Active,1
50555,Biotechnology,35743.0,2007.0,IPO / Went public,0
50564,Pharmaceuticals / Drugs,4486.0,2007.0,Alive / Active,1
50594,Biotechnology,14211.0,2008.0,Alive / Active,1
50616,Medical Devices & Equipment,14185.0,2008.0,Alive / Active,1
50619,Biotechnology,42723.0,2005.0,Assets Purchased,0
50645,Medical Devices & Equipment,20062.0,2004.0,IPO / Went public,0
50694,Medical Devices & Equipment,13007.0,2003.0,Acquired,0
50695,Biotechnology,18566.0,2005.0,Alive / Active,1
50697,Medical Devices & Equipment,18017.0,2005.0,Alive / Active,1
50713,Biotechnology,18041.0,2003.0,Acquired,0
50727,Medical Devices & Equipment,502033.0,2005.0,Alive / Active,1
50742,Internet Software & Services,29224.0,2004.0,Alive / Active,1
50743,Pharmaceuticals / Drugs,26892.0,2008.0,Acquired,0
50753,Biotechnology,19514.0,2007.0,Acquired,0
50768,Medical Devices & Equipment,4620.0,2007.0,Alive / Active,1
50770,Medical Facilities & Services,11078.0,2006.0,Acquired,0
50772,Biotechnology,3830.0,2003.0,Alive / Active,1
50781,Medical Devices & Equipment,20410.0,2002.0,Alive / Active,1
50804,Internet Software & Services,50050.0,2008.0,IPO / Went public,0
50808,Drug Discovery,14217.0,2007.0,Acquired,0
50861,Medical Devices & Equipment,11033.0,2007.0,Acquired,0
50866,Biotechnology,17402.0,2007.0,IPO / Went public,0
50871,Medical Devices & Equipment,14412.0,2004.0,Acquired,0
50886,Drug Development,1999.0,2005.0,Alive / Active,1
50893,Medical Devices & Equipment,24486.0,2008.0,Acquired,0
50914,Drug Development,17874.0,2000.0,IPO / Went public,0
50937,Internet Software & Services,21381.0,2007.0,Acquired,0
50943,Elective & Aesthetic Medicine,12715.0,2002.0,Alive / Active,1
50954,Healthcare Software,16645.0,2002.0,Alive / Active,1
50968,Medical Devices & Equipment,20662.0,2006.0,Acquired,0
50969,Biotechnology,14228.0,2008.0,Alive / Active,1
50971,Pharmaceuticals / Drugs,7173.0,2001.0,Acquired,0
50974,Medical Devices & Equipment,47642.0,2007.0,Alive / Active,1
51012,Biotechnology,10861.0,2008.0,Acquired,0
51013,Drug Development,28783.0,2007.0,Acquired,0
51014,Medical Devices & Equipment,44602.0,2007.0,Dead / Inactive,0
51015,Internet Software & Services,13849.0,2002.0,IPO / Went public,0
51020,Medical Facilities & Services,24450.0,2008.0,Alive / Active,1
51022,Disease Diagnosis,14223.0,2007.0,Acquired,0
51029,Medical Product Distribution,17866.0,2000.0,Alive / Active,1
51030,Biotechnology,12540.0,2007.0,IPO / Went public,0
51035,Medical Devices & Equipment,27385.0,2008.0,Alive / Active,1
51039,Medical Devices & Equipment,57368.0,2007.0,Alive / Active,1
51040,Pharmaceuticals / Drugs,5755.0,2007.0,Alive / Active,1
51047,Medical Devices & Equipment,16733.0,2007.0,Acquired,0
51051,Drug Development,18043.0,2007.0,Dead / Inactive,0
51052,Medical Devices & Equipment,24727.0,2008.0,Alive / Active,1
51071,Medical Devices & Equipment,54237.0,2007.0,Alive / Active,1
51087,Medical Devices & Equipment,520884.0,2001.0,Alive / Active,1
51110,Medical Devices & Equipment,14237.0,2008.0,Alive / Active,1
51114,Biotechnology,40340.0,2001.0,Alive / Active,1
51128,Drug Development,6343.0,2003.0,Acquired,0
51130,Medical Devices & Equipment,11240.0,2006.0,Acquired,0
51139,Medical Facilities & Services,19909.0,2002.0,Acquired,0
51141,Pharmaceuticals / Drugs,6040.0,2006.0,Alive / Active,1
51143,Biotechnology,25594.0,2007.0,Acquired,0
51151,Drug Development,13990.0,2005.0,Alive / Active,1
51175,Medical Devices & Equipment,24523.0,2007.0,Alive / Active,1
51210,Drug Development,13256.0,2004.0,Alive / Active,1
51223,Medical Devices & Equipment,9798.0,2003.0,Alive / Active,1
51228,Pharmaceuticals / Drugs,23424.0,2007.0,Alive / Active,1
51250,Medical Devices & Equipment,14263.0,2007.0,Dead / Inactive,0
51263,Medical Devices & Equipment,21365.0,2006.0,IPO / Went public,0
51267,Pharmaceuticals / Drugs,25956.0,2008.0,Alive / Active,1
51270,Internet Software & Services,16770.0,2007.0,IPO / Went public,0
51282,Biotechnology,10366.0,2008.0,Acquired,0
51312,Medical Information,6999.0,2006.0,Acquired,0
51365,Medical Devices & Equipment,243035.0,2008.0,Alive / Active,1
51431,Medical Devices & Equipment,10391.0,2005.0,Acquired,0
51460,Biotechnology,6928.0,2008.0,IPO / Went public,0
51509,Drug Development,24489.0,2007.0,IPO / Went public,0
51544,Pharmaceuticals / Drugs,44869.0,2003.0,IPO / Went public,0
51567,Medical Facilities & Services,42796.0,2008.0,Alive / Active,1
