node,index,country,continent,industry,bipartite,id,eigen_max,eigen_min,pages_max,pages_min,degcen_max,degcen_min,bet_max,bet_min,avg_max,avg_min,newman_max,newman_min,vote_min,vote_max,sub_max,sub_min,clo_max,clo_min,num
Phalanx,532895.0,Taiwan,Asia,Drug Development,1,10138,0.004427103,0.004427103,0.000670228,0.000670228,0.013671224,0.013671224,0.002165927,0.002165927,43.34146341,43.34146341,0.002438843,0.002438843,170.0,170.0,2.3400000000000002e+36,2.3400000000000002e+36,0.328395233,0.328395233,1
aplagen,496093.0,Germany,Europe,Biotechnology,1,10139,,,,,,,,,,,,,,,,,,,1
Avontec,496587.0,Germany,Europe,Biotechnology,1,10140,0.014430825,0.00536378,0.001194014,0.0007119839999999999,0.025547445,0.015593895,0.006829572,0.002363801,62.58441558,62.58441558,0.00653328,0.00249054,83.0,208.0,2.32e+35,3.2100000000000002e+34,0.352411349,0.324232619,2
SinoMab Bioscience,373700.0,Hong Kong,Asia,Biotechnology,1,10142,0.00032527,0.00032527,0.00018867,0.00018867,0.0026675559999999997,0.0026675559999999997,5.2900000000000005e-05,5.2900000000000005e-05,28.5,28.5,8.540000000000002e-05,8.540000000000002e-05,1155.0,1155.0,1.2600000000000002e+34,1.2600000000000002e+34,0.27572774699999997,0.27572774699999997,1
Pulse NeedleFree Systems,535042.0,United States,North America,Medical Equipment & Supplies,1,10149,,,,,,,,,,,,,,,,,,,1
Actar,493326.0,Sweden,Europe,Medical Facilities & Services,1,10151,,,,,,,,,,,,,,,,,,,1
National Surgical Care,39716.0,United States,North America,Medical Facilities & Services,1,10152,,,,,,,,,,,,,,,,,,,1
Alopex,494871.0,Germany,Europe,Drug Development,1,10154,0.000924188,0.0006536830000000001,0.000294969,0.000246102,0.003917379,0.0028490029999999997,0.000740679,0.000668667,28.81818182,28.81818182,0.000770823,0.0006717960000000001,898.0,1146.0,2.15e+29,1.08e+29,0.292721247,0.284258738,2
Apsara Medical Corporation,42260.0,United States,North America,Elective & Aesthetic Medicine,1,10158,0.004877421,5.3299999999999995e-05,0.000523441,6.59e-05,0.011967617,0.00035198900000000003,0.0008850469999999999,0.0,58.23529412,58.23529412,0.0009406960000000001,0.0,299.0,299.0,1.2400000000000001e+35,1.49e+31,0.32225891100000004,0.23946474899999998,3
AAJ-Trade,493142.0,Finland,Europe,Medical Devices & Equipment,1,10162,,,,,,,,,,,,,,,,,,,1
Artesian Therapeutics,42303.0,United States,North America,Pharmaceuticals / Drugs,1,10164,,,,,,,,,,,,,,,,,,,1
Zalicus,8329.0,United States,North America,Biotechnology,1,10165,0.026450231,0.008968536,0.00121923,0.000353771,0.033510285,0.008958195,0.0073882240000000005,9.779999999999999e-05,105.0,105.0,0.0074178180000000005,0.000100721,77.0,1568.0,7.8e+35,8.970000000000001e+34,0.361247549,0.327776595,3
Reata Pharmaceuticals,16697.0,United States,North America,Pharmaceuticals / Drugs,1,10166,6.87e-19,6.87e-19,0.00012301600000000002,0.00012301600000000002,0.000246063,0.000246063,0.0,0.0,2.0,2.0,0.0,0.0,2160.0,3570.0,2.70827166,2.70827166,0.000246063,0.000246063,3
Easy Walking,509518.0,United States,North America,Medical Devices & Equipment,1,10169,0.023065544,0.023065544,0.003962866,0.003962866,0.063890883,0.063890883,0.059339175,0.059339175,42.89325843,42.89325843,0.057069412,0.057069412,14.0,14.0,6.32e+33,6.32e+33,0.39092974,0.39092974,1
Surgical Alliance,544421.0,United States,North America,Medical Facilities & Services,1,10173,0.004954404,0.0030074620000000002,0.000510156,0.00016508900000000002,0.004508312,0.0014088479999999999,0.0036492509999999996,3.9200000000000004e-05,47.2,47.2,0.0037652429999999997,5.85e-05,229.0,229.0,2.46e+19,9.07e+18,0.252973664,0.242690965,2
Oxford Immunotec,1317.0,United Kingdom,Europe,Medical Devices & Equipment,1,10175,0.00045098699999999997,0.00045098699999999997,0.000175567,0.000175567,0.002111932,0.002111932,5.41e-05,5.41e-05,48.16666667,48.16666667,7e-05,7e-05,1462.0,1462.0,1.06e+33,1.06e+33,0.283476718,0.283476718,1
Green Hills Biotechnology,497092.0,Austria,Europe,Biotechnology,1,10176,1.0499999999999999e-35,1.0499999999999999e-35,0.00033333300000000006,0.00033333300000000006,0.000333444,0.000333444,0.0,0.0,1.0,1.0,0.0,0.0,1375.0,1375.0,1.543080635,1.543080635,0.000333444,0.000333444,2
Clerad,504215.0,France,Europe,Medical Devices & Equipment,1,10177,3.49e-32,3.49e-32,0.00033333300000000006,0.00033333300000000006,0.0006668889999999999,0.0006668889999999999,0.0,0.0,2.0,2.0,0.0,0.0,1026.0,1026.0,2.70827166,2.70827166,0.0006668889999999999,0.0006668889999999999,1
MRO Direct,529101.0,United States,North America,Healthcare Software,1,10179,0.046367810999999995,0.000780867,0.001223489,0.000262677,0.026452906,0.00240481,0.006331506,0.0,72.07575758,72.07575758,0.0063507419999999995,0.0,150.0,1354.0,1.96e+25,5.56e+21,0.37080243700000004,0.26650593699999997,7
Anacor Pharmaceuticals,17887.0,United States,North America,Pharmaceuticals / Drugs,1,10182,0.001819922,7.950000000000001e-05,0.0008364269999999999,0.000195975,0.011670557,0.0026675559999999997,0.008607584,0.000153332,46.0,46.0,0.008807271,0.000163885,159.0,1600.0,3.95e+35,7.53e+32,0.30934436,0.242921252,5
Patient Care,40108.0,United States,North America,Medical Facilities & Services,1,10184,,,,,,,,,,,,,,,,,,,1
Access Bio,54597.0,United States,North America,Medical Devices & Equipment,1,10186,0.018404148000000002,0.018404148000000002,0.0030703059999999996,0.0030703059999999996,0.049630412,0.049630412,0.042782651,0.042782651,48.9787234,48.9787234,0.041059899999999996,0.041059899999999996,29.0,29.0,1.7700000000000002e+36,1.7700000000000002e+36,0.38147679,0.38147679,1
Datasoft Medical,506485.0,United Kingdom,Europe,Healthcare Software,1,10192,,,,,,,,,,,,,,,,,,,1
Phoenix Bioscience,533032.0,United States,North America,Medical Devices & Equipment,1,10193,,,,,,,,,,,,,,,,,,,1
Adnexus Therapeutics,36437.0,United States,North America,Biotechnology,1,10197,0.1037971,0.006705794,0.00322706,0.000250808,0.091904446,0.00597213,0.026651897,4.14e-05,108.2222222,108.2222222,0.025120233999999998,5.7600000000000004e-05,10.0,1191.0,1.2e+37,5.010000000000001e+34,0.40760964899999996,0.317956633,3
Phasein,532953.0,Sweden,Europe,Medical Devices & Equipment,1,10198,,,,,,,,,,,,,,,,,,,2
MerLion Pharmaceuticals,15181.0,Germany,Europe,Drug Discovery,1,10200,3.6e-05,4.37e-07,0.00033649,0.00026252599999999996,0.00199071,0.00132714,0.0018693720000000002,0.0,6.833333333,6.833333333,0.001789622,0.0,572.0,1558.0,1.45e+30,2.13e+26,0.229750223,0.184553188,5
ProUroCare,535139.0,United States,North America,Medical Equipment & Supplies,1,10201,0.149599772,0.013827965,0.0036422309999999997,0.000287572,0.09366754599999999,0.005936675,0.031177813,0.00016859099999999997,116.0,116.0,0.028012877999999998,0.000198182,2.0,944.0,3.34e+30,2.85e+28,0.392855833,0.31150689800000003,2
Elexxion,509426.0,Germany,Europe,Medical Devices & Equipment,1,10209,0.135407422,0.049642465,0.003482919,0.001170564,0.08542216400000001,0.028034301,0.032102391,0.0026886709999999997,84.82352941,84.82352941,0.030140212000000003,0.002562541,6.0,191.0,2.73e+30,3.67e+29,0.391517726,0.34636529200000005,7
Iclectus,517757.0,United Kingdom,Europe,Biotechnology,1,10210,0.020104474,0.020104474,0.00126268,0.00126268,0.026920316,0.026920316,0.008285339000000001,0.008285339000000001,80.21333333,80.21333333,0.008147088,0.008147088,153.0,153.0,4.8e+33,4.8e+33,0.36728090399999996,0.36728090399999996,1
MDdatacor,10936.0,United States,North America,Internet Software & Services,1,10213,1.0499999999999999e-35,1.0499999999999999e-35,0.00033333300000000006,0.00033333300000000006,0.000333444,0.000333444,0.0,0.0,1.0,1.0,0.0,0.0,1362.0,1362.0,1.543080635,1.543080635,0.000333444,0.000333444,2
Complex Biosystems,504966.0,Germany,Europe,Drug Delivery,1,10227,0.000552848,0.000259404,0.00022962400000000002,9.690000000000001e-05,0.0019788920000000003,0.000659631,0.000640619,0.0,44.5,44.5,0.000670771,0.0,803.0,803.0,4.56e+25,1e+25,0.25548727,0.24357667100000002,2
Biofields,499720.0,Denmark,Europe,Medical Devices & Equipment,1,10228,1.29e-33,1.29e-33,0.000329707,0.000329707,0.000329815,0.000329815,0.0,0.0,1.0,1.0,0.0,0.0,1274.0,1274.0,1.543080635,1.543080635,0.000329815,0.000329815,2
EggCentris,509775.0,Belgium,Europe,Drug Development,1,10229,,,,,,,,,,,,,,,,,,,1
Psionix,534189.0,United Kingdom,Europe,Stealth Mode,1,10231,,,,,,,,,,,,,,,,,,,1
AUAM,539842.0,China,Asia,Drug Development,1,10232,,,,,,,,,,,,,,,,,,,1
Centerre Healthcare,5799.0,United States,North America,Medical Facilities & Services,1,10234,0.099066266,0.022763454,0.0035105320000000002,0.001266338,0.101724745,0.033790918999999996,0.035237008,0.003130322,86.94326241,86.94326241,0.032500165,0.003169044,7.0,93.0,5.13e+37,2.71e+36,0.424410161,0.36591208399999997,6
MinuteClinic,13382.0,United States,North America,Medical Facilities & Services,1,10238,,,,,,,,,,,,,,,,,,,1
Angionenix,42229.0,United States,North America,,1,10239,0.023817012999999998,0.023817012999999998,0.001192643,0.001192643,0.030868628999999998,0.030868628999999998,0.002295565,0.002295565,74.6744186,74.6744186,0.002376285,0.002376285,121.0,121.0,6.74e+33,6.74e+33,0.365083641,0.365083641,1
Dialog Devices,507553.0,United Kingdom,Europe,Medical Devices & Equipment,1,10243,0.003853867,0.003853867,0.000489293,0.000489293,0.0072144290000000005,0.0072144290000000005,0.000693358,0.000693358,29.5,29.5,0.000916878,0.000916878,270.0,270.0,1.35e+23,1.35e+23,0.307552118,0.307552118,1
Theralys,544960.0,France,Europe,Medical Facilities & Services,1,10248,0.099066266,0.001729563,0.0035105320000000002,0.000121,0.101724745,0.001759944,0.035237008,0.0,105.2,105.2,0.032500165,0.0,7.0,1038.0,5.13e+37,1.56e+34,0.424410161,0.304099562,6
MacroZyme,524977.0,Netherlands,Europe,Biotechnology,1,10255,,,,,,,,,,,,,,,,,,,1
Cytomics Pharmaceuticals,506242.0,France,Europe,Biotechnology,1,10260,4.92e-19,4.92e-19,0.000527704,0.000527704,0.000527983,0.000527983,0.0,0.0,1.0,1.0,0.0,0.0,820.0,820.0,1.543080635,1.543080635,0.000527983,0.000527983,2
IDMos,518699.0,United Kingdom,Europe,Dental Products & Services,1,10264,,,,,,,,,,,,,,,,,,,1
Santaris Pharma,16699.0,Denmark,Europe,Biotechnology,1,10271,0.048008985,0.000745659,0.00131335,7.58e-05,0.028456914,0.00040080199999999996,0.003392328,0.0,71.0,71.0,0.00343955,0.0,124.0,124.0,2.1e+25,5.07e+21,0.366111819,0.263917888,2
HyperBranch Medical Technology,51580.0,United States,North America,Medical Devices & Equipment,1,10275,0.00668352,0.00668352,0.000462096,0.000462096,0.010559662,0.010559662,0.00041161,0.00041161,89.53333333,89.53333333,0.00047557800000000005,0.00047557800000000005,497.0,497.0,2.3300000000000002e+35,2.3300000000000002e+35,0.334044081,0.334044081,1
Southeast Techinventures,47732.0,United States,North America,Biotechnology,1,10276,,,,,,,,,,,,,,,,,,,1
Magnicap,527296.0,United Kingdom,Europe,Medical Equipment & Supplies,1,10280,0.05690163,0.004314778,0.001992089,0.000717796,0.03852128,0.008698354,0.0145491,0.00351419,70.6,70.6,0.014190309,0.003956047,17.0,321.0,8.14e+24,4.68e+22,0.341297519,0.276964187,7
Great Basin Scientific,52667.0,United States,North America,Medical Devices & Equipment,1,10281,0.06502691099999999,0.06502691099999999,0.0016858939999999998,0.0016858939999999998,0.03505618,0.03505618,0.004977722,0.004977722,60.73076923,60.73076923,0.004901372,0.004901372,87.0,87.0,5.55e+22,5.55e+22,0.36898059999999994,0.36898059999999994,1
NewCare Solutions,74271.0,United States,North America,Healthcare Software,1,10284,,,,,,,,,,,,,,,,,,,1
Protein Discovery,18020.0,United States,North America,Drug Development,1,10295,4.1e-37,4.1e-37,0.000358809,0.000358809,0.000717875,0.000717875,0.0,0.0,2.0,2.0,0.0,0.0,910.0,910.0,2.70827166,2.70827166,0.000717875,0.000717875,1
Torax Medical,23622.0,United States,North America,Medical Devices & Equipment,1,10296,,,,,,,,,,,,,,,,,,,1
FedMed,38199.0,United States,North America,Medical Facilities & Services,1,10297,,,,,,,,,,,,,,,,,,,1
HyScite Discovery,517444.0,Denmark,Europe,Drug Development,1,10298,,,,,,,,,,,,,,,,,,,1
VASTox,547110.0,United Kingdom,Europe,Drug Development,1,10299,,,,,,,,,,,,,,,,,,,1
Panomics,5624.0,United States,North America,,1,10301,,,,,,,,,,,,,,,,,,,1
Nanogram Devices,528103.0,United States,North America,,1,10306,0.010829021000000001,0.002889127,0.000411885,0.000236784,0.008799718,0.007039775,0.000598262,5.5299999999999996e-05,100.3,100.3,0.0007094889999999999,7.38e-05,854.0,1192.0,6.13e+35,4.360000000000001e+34,0.315659471,0.29868565399999997,2
Onconome,39967.0,United States,North America,Biotechnology,1,10307,,,,,,,,,,,,,,,,,,,1
Cobento,504479.0,Denmark,Europe,Drug Development,1,10308,0.000263168,0.000263168,0.000234835,0.000234835,0.0023341110000000003,0.0023341110000000003,0.000207763,0.000207763,22.57142857,22.57142857,0.000207763,0.000207763,913.0,913.0,8.26e+33,8.26e+33,0.265837422,0.265837422,1
Notal Vision,239786.0,United States,North America,Medical Devices & Equipment,1,10311,0.003911217,0.00252131,0.000430637,0.00030806700000000003,0.006292135,0.004494382,0.000321297,0.00018773,35.9,35.9,0.000407426,0.00026413799999999997,325.0,816.0,2.01e+20,8.35e+19,0.294615874,0.289240948,2
Hybricore,518137.0,Germany,Europe,Biotechnology,1,10315,,,,,,,,,,,,,,,,,,,1
Visible Diagnostics,548314.0,Denmark,Europe,Medical Devices & Equipment,1,10317,0.004122988,0.0030245009999999998,0.00032860800000000004,0.000290173,0.00796284,0.006967485,0.00017424400000000002,1.8100000000000003e-05,55.91666667,55.91666667,0.000261654,2.26e-05,804.0,1264.0,1.9e+34,1.0200000000000001e+34,0.300997462,0.293162016,2
Summit Therapeutics,229236.0,United Kingdom,Europe,Biotechnology,1,10318,,,,,,,,,,,,,,,,,,,1
Cantata Pharmaceuticals,501833.0,United States,North America,Disease Diagnosis,1,10319,6.49e-06,6.49e-06,0.000820642,0.000820642,0.003627968,0.003627968,0.00234529,0.00234529,4.6363636360000005,4.6363636360000005,0.002330334,0.002330334,288.0,288.0,6.28e+21,6.28e+21,0.19189657,0.19189657,1
PD Services,531347.0,United Kingdom,Europe,Medical Facilities & Services,1,10320,,,,,,,,,,,,,,,,,,,1
Ventaira Pharmaceuticals,6244.0,United States,North America,Pharmaceuticals / Drugs,1,10322,0.042817387,0.00067503,0.002280214,0.000159375,0.055555556,0.0017806270000000001,0.011998558999999999,0.0,84.42857143,84.42857143,0.011505623000000001,0.0,31.0,1470.0,4.61e+32,1.15e+29,0.401429827,0.28284664,6
Inte:Ligand,518633.0,Austria,Europe,Stealth Mode,1,10323,,,,,,,,,,,,,,,,,,,1
ValenTx,15317.0,United States,North America,Medical Devices & Equipment,1,10329,0.002220577,0.002220577,0.00014483,0.00014483,0.0026675559999999997,0.0026675559999999997,0.0,0.0,99.125,99.125,0.0,0.0,1249.0,1249.0,5.8900000000000004e+35,5.8900000000000004e+35,0.308145351,0.308145351,1
KAI Pharmaceuticals,1038.0,United States,North America,Pharmaceuticals / Drugs,1,10331,,,,,,,,,,,,,,,,,,,1
Nova Analytics,529728.0,United States,North America,Disease Diagnosis,1,10334,1.25e-10,1.25e-10,0.000155368,0.000155368,0.00028177,0.00028177,0.0,0.0,2.0,2.0,0.0,0.0,,,15455.460519999999,15455.460519999999,0.110033171,0.110033171,1
FerroMed,511864.0,United Kingdom,Europe,Drug Delivery,1,10337,,,,,,,,,,,,,,,,,,,1
Genvault Corporation,8469.0,United States,North America,Drug Discovery,1,10342,,,,,,,,,,,,,,,,,,,1
ABILITY Network,21161.0,United States,North America,Internet Software & Services,1,10343,,,,,,,,,,,,,,,,,,,1
Descartes Therapeutics,506928.0,United States,North America,Medical Devices & Equipment,1,10344,,,,,,,,,,,,,,,,,,,1
Bioparametrics,499391.0,United Kingdom,Europe,Drug Development,1,10345,,,,,,,,,,,,,,,,,,,1
Ansata Therapeutics,8186.0,United States,North America,Pharmaceuticals / Drugs,1,10348,0.009738685,9.22e-07,0.001325206,9.449999999999999e-05,0.027538155,0.000331785,0.007616505,0.0,46.55421687,46.55421687,0.007536279,0.0,52.0,876.0,1.06e+35,9.46e+26,0.341040234,0.190891654,4
PreGentis,533925.0,United States,North America,Biotechnology,1,10351,,,,,,,,,,,,,,,,,,,1
Cardtronic Technology,502100.0,United States,North America,Healthcare Software,1,10352,1.29e-33,1.29e-33,0.000329707,0.000329707,0.000329815,0.000329815,0.0,0.0,1.0,1.0,0.0,0.0,1307.0,1307.0,1.543080635,1.543080635,0.000329815,0.000329815,3
Phoenix Biotechnology,185287.0,United States,North America,Biotechnology,1,10355,,,,,,,,,,,,,,,,,,,1
Prolong Pharmaceuticals,327648.0,United States,North America,Drug Development,1,10360,0.022158186,0.00024233599999999998,0.0016322720000000001,6.63e-05,0.03625484,0.00035198900000000003,0.00926234,0.0,103.0,103.0,0.009419432,0.0,60.0,60.0,2.5700000000000002e+36,3.07e+32,0.378142816,0.269006048,2
NANO-S Biotechnology GmbH,527926.0,Austria,Europe,Biotechnology,1,10361,0.038572313,0.001164505,0.0009165110000000001,0.000154668,0.010557088999999999,0.001461751,0.0150703,0.000408181,65.21153846,65.21153846,0.014490225,0.000440309,35.0,1869.0,4.65e+23,4.24e+20,0.27320116,0.22054967399999997,5
RxStrategies,25757.0,United States,North America,Pharmaceutical Distribution & Wholesale…,1,10362,0.11153325300000001,0.060742305,0.0044902990000000005,0.001679433,0.073284477,0.030646236,0.03726253,0.003389151,50.30434783,50.30434783,0.036503429,0.003378397,7.0,199.0,5.24e+16,1.55e+16,0.40890573,0.364356588,3
Jazz Pharmaceuticals,6635.0,Ireland,Europe,Biotechnology,1,10364,,,,,,,,,,,,,,,,,,,1
Convey Health Solutions,266045.0,United States,North America,Medical Facilities & Services,1,10366,0.044950525,0.002683384,0.001790027,0.000140177,0.051094890999999996,0.002322495,0.004948445,3.39e-05,124.42857140000001,124.42857140000001,0.004942508,6.52e-05,44.0,1467.0,2.25e+36,8.03e+33,0.375010361,0.299877471,3
Proaxon,534331.0,United Kingdom,Europe,Biotechnology,1,10367,0.021305715,0.021305715,0.000682909,0.000682909,0.014841689,0.014841689,0.001522315,0.001522315,73.73333333,73.73333333,0.00161207,0.00161207,471.0,471.0,6.77e+28,6.77e+28,0.33357248300000003,0.33357248300000003,1
Proteolix,9054.0,United States,North America,Pharmaceuticals / Drugs,1,10368,,,,,,,,,,,,,,,,,,,1
Kinexis,25059.0,United States,North America,Biotechnology,1,10372,0.047290640999999994,0.017180409,0.001761519,0.001010697,0.034468938,0.018837675,0.008779639,0.004879851,54.87209302,54.87209302,0.00870142,0.005259137,60.0,131.0,2.04e+25,2.69e+24,0.365871391,0.34957218,2
Afmedica,24521.0,United States,North America,Drug Delivery,1,10373,0.01819652,0.000293994,0.0009473169999999999,0.000101447,0.024341447000000002,0.001000333,0.002426003,0.0,85.5890411,85.5890411,0.002423801,0.0,203.0,1502.0,3.95e+37,1.03e+34,0.357821811,0.264097998,4
Copenhagen Biotech Assets,505138.0,Denmark,Europe,Biotechnology,1,10375,,,,,,,,,,,,,,,,,,,1
Xi'an Medpharm,550308.0,China,Asia,Pharmaceuticals / Drugs,1,10379,4.62e-37,4.62e-37,0.000351865,0.000351865,0.00035198900000000003,0.00035198900000000003,0.0,0.0,1.0,1.0,0.0,0.0,1252.0,1252.0,1.543080635,1.543080635,0.00035198900000000003,0.00035198900000000003,2
Xiomed,549976.0,United Kingdom,Europe,Medical Equipment & Supplies,1,10382,,,,,,,,,,,,,,,,,,,1
Rasiris,25847.0,United States,North America,,1,10383,,,,,,,,,,,,,,,,,,,1
Novexin,531436.0,United Kingdom,Europe,Biotechnology,1,10387,,,,,,,,,,,,,,,,,,,1
Magenta Medical Corporation,44417.0,United States,North America,Medical Devices & Equipment,1,10388,0.019476525,0.019476525,0.0013305779999999998,0.0013305779999999998,0.030509691000000002,0.030509691000000002,0.005691295,0.005691295,68.63529412,68.63529412,0.005718020999999999,0.005718020999999999,101.0,101.0,4.51e+33,4.51e+33,0.367905435,0.367905435,1
EBR Systems,9798.0,United States,North America,Medical Devices & Equipment,1,10389,0.030091672000000003,0.020786436000000002,0.001599855,0.000828466,0.045681894,0.023674558,0.005284496999999999,0.001085214,95.54929577,95.54929577,0.005119495999999999,0.001132806,53.0,401.0,1.0800000000000001e+38,5.16e+37,0.376622095,0.35968597700000005,2
Addex Pharmaceuticals,493524.0,Switzerland,Europe,Biotechnology,1,10397,,,,,,,,,,,,,,,,,,,1
Insight Pharmaceuticals,21553.0,United States,North America,Drug Manufacturing,1,10398,,,,,,,,,,,,,,,,,,,1
FD Cardio,510945.0,Israel,Asia,Medical Devices & Equipment,1,10405,,,,,,,,,,,,,,,,,,,1
Geneform Technologies,513358.0,United Kingdom,Europe,Drug Development,1,10406,0.14989970800000002,0.00366631,0.003812822,0.00012239,0.134107709,0.002111932,0.023423622,0.0,124.66666670000001,124.66666670000001,0.021470563999999998,0.0,0.0,1554.0,1.18e+38,7.030000000000001e+34,0.401734395,0.291725508,8
