,industry,index_x,target_name,target_founded,target_status,alive
28109,Drug Development,4429.0,GlobeImmune,1995.0,IPO / Went public,0
28116,Internet Software & Services,7218.0,CambridgeSoft,1986.0,Acquired,0
28117,Healthcare Software,506485.0,Datasoft Medical,2002.0,Dead / Inactive,0
28147,Medical Devices & Equipment,533032.0,Phoenix Bioscience,2002.0,Dead / Inactive,0
28148,Healthcare Software,13565.0,Health Language,2000.0,Acquired,0
28152,Medical Devices & Equipment,24008.0,Inoveon,1997.0,Acquired,0
28161,Medical Devices & Equipment,5475.0,Micronics Microfluidics,1996.0,Acquired,0
28175,Biotechnology,36437.0,Adnexus Therapeutics,2002.0,Acquired,0
28176,Biotechnology,10728.0,Peninsula Pharmaceuticals,2001.0,Acquired,0
28188,Medical Devices & Equipment,532953.0,Phasein,2002.0,Acquired,0
28194,Drug Discovery,15181.0,MerLion Pharmaceuticals,2002.0,Alive / Active,1
28201,Medical Equipment & Supplies,535139.0,ProUroCare,2001.0,Acquired,0
28224,Medical Devices & Equipment,545333.0,ThinOptX,1998.0,Dead / Inactive,0
28240,Medical Devices & Equipment,509426.0,Elexxion,2002.0,IPO / Went public,0
28243,Biotechnology,517757.0,Iclectus,2002.0,Dead / Inactive,0
28267,Drug Development,40371.0,Provectus Pharmaceuticals,2002.0,Alive / Active,1
28268,Pharmaceuticals / Drugs,6735.0,Trubion Pharmaceuticals,1999.0,Acquired,0
28273,Biotechnology,19105.0,EGeen International,2001.0,Alive / Active,1
28294,Medical Devices & Equipment,17832.0,Swissray International,1968.0,Alive / Active,1
28301,Pharmaceuticals / Drugs,6103.0,TolerRx,2000.0,Dead / Inactive,0
28320,Internet Software & Services,10936.0,MDdatacor,2001.0,Alive / Active,1
28344,Biotechnology,5019.0,BioForce Nanosciences,1994.0,Alive / Active,1
28345,Medical Equipment & Supplies,38800.0,IMCOR Pharmaceutical,1994.0,IPO / Went public,0
28369,Healthcare Software,11314.0,CH Mack,1993.0,Alive / Active,1
28374,Biotechnology,3883.0,Dynogen Pharmaceuticals,2002.0,Alive / Active,1
28403,Medical Devices & Equipment,228695.0,Oxford Biosensors,2000.0,Alive / Active,1
28422,Pharmaceuticals / Drugs,21723.0,Altea Therapeutics,1998.0,Alive / Active,1
28438,Pharmaceuticals / Drugs,507761.0,DoNatur,1997.0,Acquired,0
28440,Pharmaceuticals / Drugs,526361.0,MIKA Pharma,1994.0,Acquired,0
28449,Drug Delivery,504966.0,Complex Biosystems,2002.0,Acquired,0
28453,Medical Devices & Equipment,499720.0,Biofields,2000.0,Dead / Inactive,0
28455,Drug Development,509775.0,EggCentris,2002.0,Alive / Active,1
28459,Stealth Mode,534189.0,Psionix,2001.0,Dead / Inactive,0
28461,Drug Development,539842.0,AUAM,2002.0,Dead / Inactive,0
28478,Medical Facilities & Services,5799.0,Centerre Healthcare,2002.0,Acquired,0
28492,Internet Software & Services,5802.0,Chamberlin Edmonds & Associates,1986.0,Acquired,0
28495,Healthcare Software,14458.0,Signant Health,1999.0,Merged,0
28502,Medical Facilities & Services,13382.0,MinuteClinic,2000.0,Acquired,0
28519,Biotechnology,42406.0,Axonyx,1996.0,IPO / Went public,0
28537,Dental Products & Services,36990.0,BioHorizons,1994.0,Alive / Active,1
28539,Medical Devices & Equipment,507553.0,Dialog Devices,2002.0,Alive / Active,1
28544,Pharmaceuticals / Drugs,17652.0,SkinMedica,1999.0,Acquired,0
28554,Medical Devices & Equipment,6175.0,Renal Solutions,2000.0,Acquired,0
28561,Medical Facilities & Services,544960.0,Theralys,2001.0,Acquired,0
28612,Biotechnology,11325.0,MaxCyte,1999.0,IPO / Went public,0
28625,Biotechnology,524977.0,MacroZyme,2001.0,Alive / Active,1
28643,Pharmaceuticals / Drugs,503582.0,Cita NeuroPharmaceuticals,1997.0,Acquired,0
28648,Biotechnology,506242.0,Cytomics Pharmaceuticals,2000.0,Dead / Inactive,0
28661,Dental Products & Services,518699.0,IDMos,2001.0,IPO / Went public,0
28703,Biotechnology,16699.0,Santaris Pharma,2003.0,Acquired,0
28720,Medical Devices & Equipment,495443.0,Laser Vision Institut,1999.0,Acquired,0
28736,Medical Equipment & Supplies,527296.0,Magnicap,2005.0,Alive / Active,1
28803,Biotechnology,16818.0,Celator Pharmaceuticals,2000.0,Acquired,0
28806,Drug Development,18020.0,Protein Discovery,2001.0,Acquired,0
28807,Medical Devices & Equipment,23622.0,Torax Medical,2002.0,Acquired,0
28809,Medical Facilities & Services,38199.0,FedMed,2000.0,Alive / Active,1
28843,Drug Development,517444.0,HyScite Discovery,2003.0,Dead / Inactive,0
28847,Drug Development,547110.0,VASTox,2003.0,IPO / Went public,0
28889,Healthcare Plans,10591.0,MagnaCare,1990.0,Alive / Active,1
28915,Biotechnology,39967.0,Onconome,2000.0,Alive / Active,1
28916,Drug Development,504479.0,Cobento,2001.0,Acquired,0
28937,Medical Devices & Equipment,239786.0,Notal Vision,2000.0,Alive / Active,1
28950,Biotechnology,518137.0,Hybricore,2002.0,Dead / Inactive,0
28953,Medical Devices & Equipment,548314.0,Visible Diagnostics,2003.0,Dead / Inactive,0
28964,Disease Diagnosis,501833.0,Cantata Pharmaceuticals,2002.0,Dead / Inactive,0
28967,Medical Facilities & Services,531347.0,PD Services,2003.0,Alive / Active,1
28972,Pharmaceuticals / Drugs,6244.0,Ventaira Pharmaceuticals,2000.0,Acquired,0
28977,Stealth Mode,518633.0,Inte:Ligand,2003.0,Alive / Active,1
29002,Medical Facilities & Services,8985.0,Octagon Research Solutions,1999.0,Acquired,0
29004,Medical Devices & Equipment,41653.0,VirtualScopics,2000.0,Acquired,0
29009,Medical Devices & Equipment,15928.0,AccessClosure,2002.0,Acquired,0
29038,Pharmaceuticals / Drugs,533408.0,Ponsus Pharma,1994.0,Acquired,0
29073,Medical Devices & Equipment,15317.0,ValenTx,2002.0,Alive / Active,1
29104,Disease Diagnosis,529728.0,Nova Analytics,2002.0,Acquired,0
29139,Medical Facilities & Services,43640.0,Future Healthcare,1986.0,Alive / Active,1
29141,Medical Facilities & Services,38602.0,Healthy Pet Corporation,1997.0,Acquired,0
29176,Drug Discovery,8469.0,Genvault Corporation,2001.0,Acquired,0
29194,Internet Software & Services,21161.0,ABILITY Network,2000.0,Acquired,0
29201,Medical Devices & Equipment,506928.0,Descartes Therapeutics,2002.0,Dead / Inactive,0
29209,Drug Development,499391.0,Bioparametrics,2002.0,Alive / Active,1
29214,Medical Facilities & Services,38139.0,excelleRx,1996.0,Acquired,0
29276,Medical Devices & Equipment,19860.0,m2m Imaging,1999.0,Alive / Active,1
29282,Pharmaceuticals / Drugs,8186.0,Ansata Therapeutics,2002.0,Alive / Active,1
29284,Medical Devices & Equipment,5925.0,iScience Interventional,1999.0,Dead / Inactive,0
29311,Healthcare Software,502100.0,Cardtronic Technology,2001.0,Dead / Inactive,0
29327,Drug Development,530431.0,NADAG,1999.0,Acquired,0
29344,Biotechnology,185287.0,Phoenix Biotechnology,2003.0,Alive / Active,1
29351,Medical Devices & Equipment,530023.0,NutrEn,1998.0,Dead / Inactive,0
29358,Drug Development,327648.0,Prolong Pharmaceuticals,2005.0,Alive / Active,1
29361,Biotechnology,527926.0,NANO-S Biotechnology GmbH,2003.0,Alive / Active,1
29362,Pharmaceutical Distribution & Wholesale…,25757.0,RxStrategies,2001.0,Alive / Active,1
29394,Biotechnology,6635.0,Jazz Pharmaceuticals,2003.0,IPO / Went public,0
29404,Medical Facilities & Services,266045.0,Convey Health Solutions,2001.0,IPO / Went public,0
29417,Biotechnology,534331.0,Proaxon,2003.0,Alive / Active,1
29446,Pharmaceuticals / Drugs,9054.0,Proteolix,2002.0,Acquired,0
29464,Pharmaceuticals / Drugs,25960.0,Eagle Vision Pharmaceutical,1998.0,Alive / Active,1
29467,Biotechnology,258261.0,Oxxon Therapeutics,1999.0,Acquired,0
29476,Biotechnology,25059.0,Kinexis,2002.0,Alive / Active,1
29494,Drug Delivery,24521.0,Afmedica,2002.0,Acquired,0
29498,Medical Devices & Equipment,7185.0,BARRx Medical,2000.0,Acquired,0
29513,Drug Development,9411.0,Ceptaris Therapeutics,2002.0,Acquired,0
29515,Biotechnology,505138.0,Copenhagen Biotech Assets,2002.0,Dead / Inactive,0
29536,Pharmaceuticals / Drugs,550308.0,Xi'an Medpharm,2003.0,Alive / Active,1
29551,Medical Equipment & Supplies,549976.0,Xiomed,2002.0,Alive / Active,1
29559,Medical Devices & Equipment,15083.0,Real-time Radiography,1998.0,Alive / Active,1
29578,Medical Devices & Equipment,45123.0,PharmaNetics,1998.0,IPO / Went public,0
29586,Pharmaceuticals / Drugs,6014.0,Pharmos Corporation,1990.0,Alive / Active,1
29616,Biotechnology,531436.0,Novexin,2003.0,Alive / Active,1
29617,Medical Devices & Equipment,44417.0,Magenta Medical Corporation,2002.0,Alive / Active,1
29628,Medical Devices & Equipment,8318.0,Clearmedical,1997.0,Alive / Active,1
29640,Drug Discovery,26940.0,Genelabs Technologies,1983.0,Alive / Active,1
29653,Medical Devices & Equipment,21695.0,Sterilmed,1997.0,Acquired,0
29682,Biotechnology,520332.0,IQC,1990.0,Dead / Inactive,0
29717,Biotechnology,40284.0,Protein Polymer Technologies,1988.0,Alive / Active,1
29724,Biotechnology,493524.0,Addex Pharmaceuticals,2002.0,IPO / Went public,0
29780,Medical Facilities & Services,495405.0,Amisys Synertech,1986.0,Acquired,0
29790,Medical Devices & Equipment,510945.0,FD Cardio,2002.0,Dead / Inactive,0
29791,Drug Development,513358.0,Geneform Technologies,2002.0,Alive / Active,1
29808,Medical Facilities & Services,21689.0,Remedi Seniorcare,2002.0,Alive / Active,1
29816,Medical Facilities & Services,23744.0,Broadlane,1999.0,Acquired,0
29825,Medical Devices & Equipment,41114.0,Symmetry Medical,1976.0,IPO / Went public,0
29835,Biotechnology,40388.0,Q-RNA,1996.0,Acquired,0
29850,Medical Devices & Equipment,38798.0,Imaging Therapeutics,2000.0,Alive / Active,1
29852,Pharmaceuticals / Drugs,17963.0,Humanigen,2001.0,IPO / Went public,0
29913,Pharmaceuticals / Drugs,14886.0,Onconova Therapeutics,1998.0,IPO / Went public,0
29915,Medical Devices & Equipment,43456.0,Everest Biomedical Instruments Company,1995.0,Acquired,0
29924,Medical Devices & Equipment,4623.0,EndoGastric Solutions,2002.0,Alive / Active,1
29929,Pharmaceuticals / Drugs,5553.0,Prestwick Pharmaceuticals,2002.0,Acquired,0
29933,Medical Devices & Equipment,5796.0,Cardiva Medical,2002.0,Acquired,0
29943,Medical Devices & Equipment,41596.0,VersaMed Medical Systems,1999.0,Acquired,0
29976,Pharmaceuticals / Drugs,19345.0,Gamida Cell,1998.0,IPO / Went public,0
30008,Medical Devices & Equipment,5084.0,Chase Medical,1995.0,Alive / Active,1
30028,Pharmaceuticals / Drugs,40452.0,Raptor Pharmaceutical Corp.,2005.0,Acquired,0
30050,Biotechnology,520760.0,KaloBios Pharmaceuticals,2001.0,IPO / Went public,0
30052,Medical Devices & Equipment,546089.0,TruTek,1996.0,Dead / Inactive,0
30053,Pharmaceuticals / Drugs,538942.0,Shanghai Synica,2000.0,IPO / Went public,0
30060,Drug Delivery,500849.0,Boneca Corporation,2005.0,Alive / Active,1
30061,Pharmaceuticals / Drugs,506264.0,CytoPharm,2003.0,Alive / Active,1
30067,Healthcare Software,501560.0,C-takt,2000.0,Dead / Inactive,0
30092,Biotechnology,528990.0,NovaNeuron,2003.0,Dead / Inactive,0
30093,Disease Diagnosis,528229.0,GrindCare,2003.0,Alive / Active,1
30114,Drug Delivery,511864.0,FerroMed,2003.0,Alive / Active,1
30116,Drug Development,519981.0,Ivagen,2001.0,Dead / Inactive,0
30123,Biotechnology,532134.0,Oncotac Pharmaceuticals,2003.0,Dead / Inactive,0
30127,Biotechnology,525334.0,LymphoSign,2000.0,Acquired,0
30131,Medical Devices & Equipment,21125.0,Verax Biomedical,1999.0,Alive / Active,1
30136,Biotechnology,26944.0,Nabi Biopharmaceuticals,1967.0,Alive / Active,1
30158,Pharmaceuticals / Drugs,36472.0,Aeolus Pharmaceuticals,1994.0,IPO / Went public,0
30166,Pharmaceuticals / Drugs,36850.0,Avanir Pharmaceuticals,1988.0,Acquired,0
30189,Drug Manufacturing,38642.0,Hi-Tech Pharmacal,1982.0,Acquired,0
30196,Biotechnology,38875.0,Inovio Pharmaceuticals,1983.0,IPO / Went public,0
30256,Biotechnology,36590.0,AMAG Pharmaceuticals,1981.0,Acquired,0
30270,Medical Devices & Equipment,45782.0,Spinecore,2001.0,Acquired,0
30271,Medical Devices & Equipment,101832.0,EMulate Therapeutics,2002.0,Alive / Active,1
30295,Drug Development,530761.0,Nanoxis,2002.0,Alive / Active,1
30300,Healthcare Software,538134.0,Scriptswitch,1999.0,Acquired,0
30304,Biotechnology,21763.0,Avidia,2003.0,Acquired,0
30325,Medical Facilities & Services,42909.0,CompassCare,2001.0,Alive / Active,1
30328,Biotechnology,38296.0,Buy Kratom Bulk USA,1991.0,Alive / Active,1
30339,Biotechnology,536909.0,Rose Pharma,2003.0,Alive / Active,1
30353,Biotechnology,40914.0,Soligenix,1987.0,IPO / Went public,0
30362,Pharmaceuticals / Drugs,13254.0,GI Dynamics,2003.0,IPO / Went public,0
30374,Healthcare Software,9710.0,Carefx,2005.0,Acquired,0
30379,Medical Devices & Equipment,37621.0,Cyberkinetics Neurotechnology Systems,2001.0,Alive / Active,1
30407,Biotechnology,527972.0,NeoCodex,2001.0,Alive / Active,1
30427,Medical Devices & Equipment,525474.0,Medicus Engineering,2001.0,Alive / Active,1
30429,Biotechnology,549170.0,ViniBios,2001.0,Alive / Active,1
30435,Medical Devices & Equipment,10892.0,Vapotherm,1999.0,IPO / Went public,0
30438,Medical Devices & Equipment,11091.0,ESTECH,2009.0,Acquired,0
30440,Biotechnology,38518.0,rEVO Biologics,1993.0,IPO / Went public,0
30453,Biotechnology,509377.0,Endogeny Bio,2001.0,Dead / Inactive,0
30454,Medical Devices & Equipment,25997.0,Acelity,1976.0,Acquired,0
30470,Medical Devices & Equipment,11229.0,InfraReDx,1998.0,Alive / Active,1
30487,Health & Wellness (non-internet/mobile)…,25121.0,Carmichael Training Systems,2000.0,Alive / Active,1
30492,Pharmaceuticals / Drugs,9715.0,Cellective Therapeutics,2003.0,Acquired,0
30519,Drug Discovery,37542.0,RespireRx Pharmaceuticals,1987.0,Alive / Active,1
30536,Drug Discovery,1625.0,Stheno Corporation,2003.0,Alive / Active,1
30537,Drug Development,513375.0,GeneXP Biosciences,2001.0,Acquired,0
30539,Medical Devices & Equipment,26194.0,Power Medical Interventions,1999.0,Alive / Active,1
30542,Medical Devices & Equipment,19654.0,Interventional Spine,2000.0,Alive / Active,1
30606,Biotechnology,10238.0,Kemia,2002.0,Alive / Active,1
30617,Biotechnology,38452.0,GlycoGenesys,1987.0,Alive / Active,1
30642,Biotechnology,38765.0,Idera Pharmaceuticals,1989.0,IPO / Went public,0
30679,Medical Devices & Equipment,4948.0,Apneon,2003.0,Alive / Active,1
30681,Pharmaceuticals / Drugs,40188.0,PharmaFab,1994.0,Alive / Active,1
30682,Biotechnology,5025.0,BioSante Pharmaceuticals,1996.0,Alive / Active,1
30694,Medical Devices & Equipment,2341.0,FlowMedica,2002.0,Assets Purchased,0
30719,Medical Equipment & Supplies,499595.0,Benedetti International,1995.0,Acquired,0
30731,Biotechnology,495912.0,Antagene,2002.0,Alive / Active,1
30732,Medical Equipment & Supplies,507276.0,Diagnostics for the Real World,2002.0,Alive / Active,1
30739,Medical Equipment & Supplies,520495.0,Isohelix,2002.0,Acquired,0
30746,Biotechnology,506311.0,CYTOPHARM,2002.0,Alive / Active,1
30761,Biotechnology,7153.0,Ambrx,2003.0,IPO / Went public,0
30778,Health & Wellness (non-internet/mobile)…,27171.0,Nutrisystem,1972.0,Alive / Active,1
30821,Pharmaceuticals / Drugs,36879.0,AXM Pharma,1999.0,Acquired,0
30823,Pharmaceuticals / Drugs,36995.0,Bionaut Pharmaceuticals,2000.0,Alive / Active,1
30825,Biotechnology,530481.0,Nucleis,2002.0,Dead / Inactive,0
30838,Medical Devices & Equipment,18572.0,ArthroSurface,2002.0,Acquired,0
30854,Healthcare Plans,24414.0,Vivius,1999.0,Alive / Active,1
30864,Biotechnology,41641.0,Viragen,1979.0,Alive / Active,1
30886,Drug Discovery,10571.0,Genstruct,2002.0,Dead / Inactive,0
30888,Healthcare Plans,24737.0,Health Integrated,2000.0,Acquired,0
30916,Biotechnology,499932.0,Bagtech,1997.0,Dead / Inactive,0
30920,Medical Devices & Equipment,8187.0,Apieron,2001.0,Acquired,0
30922,Medical Devices & Equipment,9460.0,ProRhythm,1997.0,Alive / Active,1
30938,Biotechnology,36535.0,Alfacell,1981.0,Alive / Active,1
30968,Medical Devices & Equipment,41123.0,Synovis Life Technologies,1985.0,IPO / Went public,0
30987,Medical Devices & Equipment,26141.0,World Heart,1996.0,Acquired,0
30999,Pharmaceuticals / Drugs,9718.0,Chimerix,2002.0,IPO / Went public,0
31004,Biotechnology,10085.0,Sertanty,2005.0,Alive / Active,1
31008,Biotechnology,6026.0,Protalex,1999.0,IPO / Went public,0
31016,Medical Devices & Equipment,18138.0,Celsense,2005.0,Alive / Active,1
31036,Drug Delivery,38777.0,I-Flow,1985.0,Acquired,0
31096,Drug Development,544001.0,StylaCats,1999.0,Acquired,0
31098,Medical Equipment & Supplies,550208.0,Visiometrics,2001.0,Alive / Active,1
31099,Medical Devices & Equipment,1317.0,Oxford Immunotec,2002.0,Acquired,0
31118,Drug Development,538006.0,Sensor,1996.0,Alive / Active,1
31174,Biotechnology,1310.0,Oscient Pharmaceuticals,1961.0,IPO / Went public,0
31187,Biotechnology,45204.0,Point Therapeutics,1993.0,Alive / Active,1
31206,Biotechnology,40334.0,Galectin Therapeutics,2000.0,IPO / Went public,0
31232,Medical Devices & Equipment,6710.0,Pathwork Diagnostics,2003.0,Acquired,0
31236,Biotechnology,42042.0,Adaptive Therapeutics,2002.0,Alive / Active,1
31243,Biotechnology,530758.0,Omni Genetics,2002.0,Dead / Inactive,0
31248,Medical Devices & Equipment,4367.0,Second Sight Medical Products,1998.0,IPO / Went public,0
31271,Healthcare Software,17013.0,marketRx,2000.0,Acquired,0
31276,Medical Devices & Equipment,64.0,Spine Wave,2001.0,Alive / Active,1
31290,Medical Facilities & Services,25696.0,PDSHeart,2000.0,Acquired,0
31293,Medical Devices & Equipment,526875.0,Millicore,2003.0,Dead / Inactive,0
31327,Biotechnology,40011.0,Orchestra Therapeutics,1986.0,Alive / Active,1
31347,Biotechnology,537.0,Catalyst Biosciences,2003.0,Merged,0
31390,Medical Devices & Equipment,747.0,EnteroMedics,2002.0,IPO / Went public,0
31391,Medical Devices & Equipment,40327.0,IRIS International,1979.0,Alive / Active,1
31393,Drug Development,505965.0,Covalys,2002.0,Alive / Active,1
31401,Drug Development,11315.0,Collegium Pharmaceutical,2002.0,IPO / Went public,0
31417,Biotechnology,82680.0,TissueTech,1997.0,Alive / Active,1
31443,Medical Devices & Equipment,14766.0,Naviscan,1995.0,Assets Purchased,0
31457,Healthcare Software,502438.0,CAS innovations,2001.0,Acquired,0
31471,Medical Facilities & Services,520377.0,iQur,2003.0,Acquired,0
31480,Medical Devices & Equipment,524227.0,Mamea Imaging,2000.0,Alive / Active,1
31494,Medical Devices & Equipment,39749.0,Neoprobe,1983.0,Alive / Active,1
31505,Biotechnology,17876.0,Affectis Pharmaceuticals,2002.0,Alive / Active,1
31507,Pharmaceuticals / Drugs,26210.0,Ilypsa,2002.0,Acquired,0
31510,Biotechnology,5416.0,Keryx Biopharmaceuticals,1998.0,Acquired,0
31531,Biotechnology,270874.0,TiGenix,2000.0,Acquired,0
31541,Pharmaceuticals / Drugs,42051.0,AdipoGenix,1999.0,Alive / Active,1
31578,Medical Devices & Equipment,525.0,CardioMems,2000.0,Acquired,0
31586,Pharmaceuticals / Drugs,523245.0,IPRAD,1994.0,Alive / Active,1
31591,Medical Facilities & Services,38737.0,iCAD,1984.0,IPO / Went public,0
31608,Medical Devices & Equipment,26184.0,Diomed Holdings,1991.0,Alive / Active,1
31632,Medical Devices & Equipment,39388.0,Matritech,1987.0,Acquired,0
31662,Medical Devices & Equipment,367.0,NeoVista,2002.0,Dead / Inactive,0
31663,Internet Software & Services,5958.0,Medsphere Systems,2002.0,Alive / Active,1
31671,Medical Facilities & Services,36976.0,Behavioral Health Systems,1989.0,Alive / Active,1
31677,Biotechnology,100237.0,Isarna Therapeutics,1998.0,Alive / Active,1
31688,Medical Equipment & Supplies,546919.0,Valeo Medical,2003.0,Dead / Inactive,0
31728,Medical Facilities & Services,531069.0,NeoCare,2003.0,Dead / Inactive,0
31733,Medical Equipment & Supplies,509347.0,EKF,1990.0,Alive / Active,1
31737,Medical Devices & Equipment,15665.0,InnerPulse,2003.0,Alive / Active,1
31739,Pharmaceuticals / Drugs,18010.0,Phytomedics,1996.0,Alive / Active,1
31741,Biotechnology,14587.0,Selectx Pharmaceuticals,2002.0,Alive / Active,1
31765,Medical Devices & Equipment,16724.0,U-Systems,1997.0,Acquired,0
31790,Medical Devices & Equipment,6693.0,Hansen Medical,2002.0,Acquired,0
31796,Medical Facilities & Services,1784.0,United BioSource,2003.0,Alive / Active,1
31801,Mobile Software & Services,36174.0,PatientSafe Solutions,2003.0,Acquired,0
